WigleWifi-1.4,appRelease=2.26,model=Uniden C505,release=5.1,device=Uniden C505,display=V510_IS_CY_MT6735M_L1_V1.4,board=MT6735P,brand=Uniden
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
40:a5:ef:7a:17:f2,2.4V1,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:27:45,6,-84,32.1034666666667,35.2086083333333,629.7,4.69999980926514,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-12-04 14:27:45,1,-73,32.1034666666667,35.2086083333333,629.7,4.69999980926514,WIFI
1c:b9:c4:16:d2:88,Ariel_University,[ESS],2017-12-04 14:27:45,11,-73,32.1034666666667,35.2086083333333,629.7,4.69999980926514,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-12-04 14:27:45,0,-83,32.1034666666667,35.2086083333333,629.7,4.69999980926514,GSM
1c:b9:c4:16:f4:78,Ariel_University,[ESS],2017-12-04 14:27:47,1,-77,32.1035033333333,35.2086416666667,629.7,4,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-12-04 14:27:47,0,-75,32.1035033333333,35.2086416666667,629.7,4,GSM
40:a5:ef:7a:17:f2,2.4V1,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:27:49,6,-79,32.1034833333333,35.2086883333333,629.8,3.29999995231628,WIFI
00:27:22:f3:bb:3a,,[ESS],2017-12-04 14:27:51,6,-81,32.1034883333333,35.2087083333333,629.8,3.20000004768372,WIFI
ec:8c:a2:09:03:38,Ariel_University,[ESS],2017-12-04 14:27:53,11,-85,32.1034866666667,35.20873,629.8,3.09999990463257,WIFI
78:11:dc:1a:cf:d0,TamiRacheli,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-04 14:27:56,8,-81,32.1035133333333,35.2087566666667,629.7,3.09999990463257,WIFI
ec:8c:a2:08:78:38,Ariel_University,[ESS],2017-12-04 14:28:02,1,-85,32.1034733333333,35.208785,629.5,2.90000009536743,WIFI
ec:8c:a2:08:94:18,Ariel_University,[ESS],2017-12-04 14:28:05,1,-63,32.1034783333333,35.2087933333333,629.4,3,WIFI
1c:b9:c4:12:7c:c8,Ariel_University,[ESS],2017-12-04 14:28:05,11,-69,32.1034783333333,35.2087933333333,629.4,3,WIFI
1c:b9:c4:16:13:08,Ariel_University,[ESS],2017-12-04 14:28:07,11,-75,32.10348,35.2087983333333,629.3,3.09999990463257,WIFI
1c:b9:c4:12:90:b8,Ariel_University,[ESS],2017-12-04 14:28:07,11,-80,32.10348,35.2087983333333,629.3,3.09999990463257,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-12-04 14:28:07,6,-86,32.10348,35.2087983333333,629.3,3.09999990463257,WIFI
00:02:6f:b8:c4:1a,,[ESS],2017-12-04 14:28:07,11,-85,32.10348,35.2087983333333,629.3,3.09999990463257,WIFI
f8:d1:11:77:77:c6,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-04 14:28:10,4,-86,32.103465,35.2088116666667,629.3,3.09999990463257,WIFI
1c:b9:c4:16:28:e8,Ariel_University,[ESS],2017-12-04 14:28:10,1,-78,32.103465,35.2088116666667,629.3,3.09999990463257,WIFI
1c:b9:c4:12:7c:c8,Ariel_University,[ESS],2017-12-04 14:28:14,11,-64,32.1034316666667,35.2088316666667,629.3,3.09999990463257,WIFI
1c:b9:c4:12:90:b8,Ariel_University,[ESS],2017-12-04 14:28:16,11,-67,32.1034416666667,35.2088066666667,629.3,3,WIFI
1c:b9:c4:14:2f:68,Ariel_University,[ESS],2017-12-04 14:28:16,6,-86,32.1034416666667,35.2088066666667,629.3,3,WIFI
f8:d1:11:77:77:c6,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-04 14:28:22,4,-81,32.1034433333333,35.208865,629.2,2.90000009536743,WIFI
8c:0c:90:2d:75:e8,Ariel_University,[ESS],2017-12-04 14:28:22,1,-83,32.1034433333333,35.208865,629.2,2.90000009536743,WIFI
1c:b9:c4:16:f4:78,Ariel_University,[ESS],2017-12-04 14:28:23,1,-69,32.1034366666667,35.208885,629.2,2.90000009536743,WIFI
8c:0c:90:2d:75:e8,Ariel_University,[ESS],2017-12-04 14:28:24,1,-71,32.10343,35.2088983333333,629.1,2.90000009536743,WIFI
1c:b9:c4:14:2f:68,Ariel_University,[ESS],2017-12-04 14:28:26,6,-76,32.1034083333333,35.2089066666667,629.1,2.79999995231628,WIFI
8c:0c:90:ad:75:e3,,[WPA2-PSK-CCMP][ESS],2017-12-04 14:28:26,1,-82,32.1034083333333,35.2089066666667,629.1,2.79999995231628,WIFI
1c:b9:c4:16:f4:28,Ariel_University,[ESS],2017-12-04 14:28:26,11,-84,32.1034083333333,35.2089066666667,629.1,2.79999995231628,WIFI
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-12-04 14:28:28,6,-80,32.1033816666667,35.2089233333333,629.1,2.79999995231628,WIFI
1c:b9:c4:16:f4:28,Ariel_University,[ESS],2017-12-04 14:28:32,11,-78,32.1033266666667,35.2089283333333,629.1,2.59999990463257,WIFI
ec:8c:a2:26:b1:78,Ariel_University,[ESS],2017-12-04 14:28:32,1,-87,32.1033266666667,35.2089283333333,629.1,2.59999990463257,WIFI
f8:d1:11:77:77:c6,HelpDesk,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-12-04 14:28:36,4,-73,32.103285,35.20894,629.2,2.59999990463257,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-12-04 14:28:39,11,-85,32.1032683333333,35.2089566666667,629.3,2.5,WIFI
1c:b9:c4:12:7c:c8,Ariel_University,[ESS],2017-12-04 14:28:40,11,-54,32.1032633333333,35.2089633333333,629.3,2.5,WIFI
8c:0c:90:ad:75:e3,,[WPA2-PSK-CCMP][ESS],2017-12-04 14:28:40,1,-69,32.1032633333333,35.2089633333333,629.3,2.5,WIFI
8c:0c:90:2d:75:e8,Ariel_University,[ESS],2017-12-04 14:28:44,1,-66,32.1032516666667,35.2089983333333,629.2,2.40000009536743,WIFI
1c:b9:c4:14:2f:68,Ariel_University,[ESS],2017-12-04 14:30:16,6,-55,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
1c:b9:c4:16:f4:28,Ariel_University,[ESS],2017-12-04 14:30:16,11,-68,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-12-04 14:30:16,6,-71,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
ec:8c:a2:26:b1:78,Ariel_University,[ESS],2017-12-04 14:30:16,1,-59,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-12-04 14:30:16,11,-76,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
1c:b9:c4:16:11:a8,Ariel_University,[ESS],2017-12-04 14:30:16,1,-62,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
62:ab:1b:60:b4:cb,Bezeq Free,[WPA2-PSK-CCMP][ESS],2017-12-04 14:30:16,8,-73,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
a0:ab:1b:60:b4:ca,036518749,[WPA2-PSK-CCMP][ESS],2017-12-04 14:30:16,8,-74,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
1c:b9:c4:16:f1:48,Ariel_University,[ESS],2017-12-04 14:30:16,1,-70,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
1c:b9:c4:15:3d:58,Ariel_University,[ESS],2017-12-04 14:30:16,11,-71,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
1c:b9:c4:15:ec:38,Ariel_University,[ESS],2017-12-04 14:30:16,6,-78,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
1c:b9:c4:15:ed:78,Ariel_University,[ESS],2017-12-04 14:30:16,6,-80,32.1026183333333,35.2092283333333,641.4,2.40000009536743,WIFI
42502_811_3868448,GOLAN T,UNKNOWN;il,2017-12-04 14:30:16,0,-91,32.1026183333333,35.2092283333333,641.4,2.40000009536743,GSM
1c:b9:c4:14:2b:d8,Ariel_University,[ESS],2017-12-04 14:30:19,1,-72,32.10261,35.2092133333333,641.4,2.59999990463257,WIFI
1c:b9:c4:14:2c:18,Ariel_University,[ESS],2017-12-04 14:30:19,1,-72,32.10261,35.2092133333333,641.4,2.59999990463257,WIFI
1c:b9:c4:16:04:78,Ariel_University,[ESS],2017-12-04 14:30:19,11,-80,32.10261,35.2092133333333,641.4,2.59999990463257,WIFI
1c:b9:c4:16:f4:78,Ariel_University,[ESS],2017-12-04 14:30:51,1,-78,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
a0:8c:fd:0a:d5:f5,DIRECT-F4-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:30:51,6,-75,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
fc:3f:db:9c:36:3d,DIRECT-5C-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS][P2P],2017-12-04 14:30:51,6,-77,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
3c:52:82:ef:d4:56,DIRECT-55-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:30:51,6,-83,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
c4:12:f5:f6:a0:18,lab_6.1.3,[WPA2-PSK-CCMP][ESS],2017-12-04 14:30:51,3,-83,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
30:e1:71:0f:a2:72,DIRECT-71-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:30:51,6,-83,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
1c:b9:c4:15:3a:38,Ariel_University,[ESS],2017-12-04 14:30:51,11,-76,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
1c:b9:c4:16:f1:98,Ariel_University,[ESS],2017-12-04 14:30:51,11,-80,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
1c:b9:c4:15:3d:68,Ariel_University,[ESS],2017-12-04 14:30:51,6,-82,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
1c:b9:c4:15:1e:68,Ariel_University,[ESS],2017-12-04 14:30:51,1,-83,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
1c:b9:c4:15:1b:88,Ariel_University,[ESS],2017-12-04 14:30:51,11,-84,32.1022716666667,35.2093533333333,644.5,2.5,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-12-04 14:30:51,0,-99,32.1022716666667,35.2093533333333,644.5,2.5,GSM
1c:b9:c4:16:04:78,Ariel_University,[ESS],2017-12-04 14:30:54,11,-75,32.1022733333333,35.2093866666667,645.1,2.5,WIFI
42502_811_3931936,GOLAN T,UNKNOWN;il,2017-12-04 14:30:54,0,-97,32.1022733333333,35.2093866666667,645.1,2.5,GSM
1c:b9:c4:15:3d:58,Ariel_University,[ESS],2017-12-04 14:30:56,11,-65,32.1022566666667,35.2094166666667,645.6,2.70000004768372,WIFI
1c:b9:c4:15:3a:38,Ariel_University,[ESS],2017-12-04 14:30:56,11,-69,32.1022566666667,35.2094166666667,645.6,2.70000004768372,WIFI
c0:bd:d1:fe:c8:1e,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-12-04 14:30:56,11,-72,32.1022566666667,35.2094166666667,645.6,2.70000004768372,WIFI
1c:b9:c4:16:04:78,Ariel_University,[ESS],2017-12-04 14:30:59,11,-64,32.1022133333333,35.209475,647.4,2.70000004768372,WIFI
3c:52:82:ef:d4:56,DIRECT-55-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:30:59,6,-77,32.1022133333333,35.209475,647.4,2.70000004768372,WIFI
30:e1:71:0f:a2:72,DIRECT-71-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:30:59,6,-76,32.1022133333333,35.209475,647.4,2.70000004768372,WIFI
00:11:6b:11:02:b7,yosh,[ESS],2017-12-04 14:30:59,1,-88,32.1022133333333,35.209475,647.4,2.70000004768372,WIFI
1c:b9:c4:15:1b:88,Ariel_University,[ESS],2017-12-04 14:31:00,11,-77,32.1022183333333,35.20948,647.7,2.70000004768372,WIFI
30:e1:71:0f:a2:72,DIRECT-71-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:31:03,6,-66,32.1021983333333,35.20951,648.7,2.59999990463257,WIFI
42502_811_3868448,GOLAN T,UNKNOWN;il,2017-12-04 14:31:03,0,-85,32.1021983333333,35.20951,648.7,2.59999990463257,GSM
1c:b9:c4:15:3d:68,Ariel_University,[ESS],2017-12-04 14:31:06,6,-77,32.1021883333333,35.20954,649.5,2.5,WIFI
1c:b9:c4:15:1e:68,Ariel_University,[ESS],2017-12-04 14:31:06,1,-74,32.1021883333333,35.20954,649.5,2.5,WIFI
1c:b9:c4:15:ed:78,Ariel_University,[ESS],2017-12-04 14:31:09,6,-75,32.1021616666667,35.2095833333333,650.2,2.5,WIFI
40:a5:ef:7a:17:f2,2.4V1,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:31:17,6,-88,32.102135,35.2096566666667,651.6,2.20000004768372,WIFI
40:a5:ef:7a:17:f2,2.4V1,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:31:22,6,-81,32.102105,35.2097066666667,652.4,2.29999995231628,WIFI
1c:b9:c4:12:90:b8,Ariel_University,[ESS],2017-12-04 14:31:22,11,-88,32.102105,35.2097066666667,652.4,2.29999995231628,WIFI
e4:6f:13:70:8c:fc,The Slav Squad,[WPA2-PSK-CCMP][ESS],2017-12-04 14:31:27,5,-88,32.10211,35.2097366666667,653.6,2.29999995231628,WIFI
14:ae:db:cc:1a:8d,gilo1,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:31:34,13,-85,32.1021716666667,35.2097883333333,654.6,3.20000004768372,WIFI
a0:ab:1b:56:6e:de,ola,[WPA2-PSK-CCMP][ESS],2017-12-04 14:31:36,13,-83,32.10218,35.2097983333333,654.6,3.09999990463257,WIFI
14:ae:db:4f:50:75,GuyEmily,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-12-04 14:31:36,6,-83,32.10218,35.2097983333333,654.6,3.09999990463257,WIFI
14:ae:db:c0:84:6d,gilo 11,[WPA2-PSK-CCMP][ESS],2017-12-04 14:31:36,1,-88,32.10218,35.2097983333333,654.6,3.09999990463257,WIFI
84:c9:b2:b7:c8:2d,Bezeq,[WPA2-PSK-CCMP][ESS],2017-12-04 14:31:36,6,-89,32.10218,35.2097983333333,654.6,3.09999990463257,WIFI
1c:b9:c4:16:f1:98,Ariel_University,[ESS],2017-12-04 14:31:38,11,-73,32.1021866666667,35.209795,654.8,3.09999990463257,WIFI
30:e1:71:0f:a2:72,DIRECT-71-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:31:39,6,-59,32.1021866666667,35.2097933333333,654.9,3,WIFI
30:e1:71:0f:a2:72,DIRECT-71-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:31:41,6,-43,32.1021916666667,35.209785,655.3,3.09999990463257,WIFI
1c:b9:c4:16:ed:38,Ariel_University,[ESS],2017-12-04 14:31:41,6,-88,32.1021916666667,35.209785,655.3,3.09999990463257,WIFI
1c:b9:c4:15:1b:88,Ariel_University,[ESS],2017-12-04 14:31:45,11,-72,32.1021883333333,35.2097533333333,656.5,3.20000004768372,WIFI
1c:b9:c4:14:2c:38,Ariel_University,[ESS],2017-12-04 14:31:45,6,-87,32.1021883333333,35.2097533333333,656.5,3.20000004768372,WIFI
1c:b9:c4:15:3d:58,Ariel_University,[ESS],2017-12-04 14:31:50,11,-55,32.102205,35.209715,656.8,3.40000009536743,WIFI
1c:b9:c4:15:1b:88,Ariel_University,[ESS],2017-12-04 14:31:53,11,-56,32.1022166666667,35.209685,656.7,3.5,WIFI
1c:b9:c4:15:3d:68,Ariel_University,[ESS],2017-12-04 14:31:55,6,-69,32.1022383333333,35.2096533333333,656.7,3.59999990463257,WIFI
a0:ab:1b:60:b4:ca,036518749,[WPA2-PSK-CCMP][ESS],2017-12-04 14:31:55,8,-67,32.1022383333333,35.2096533333333,656.7,3.59999990463257,WIFI
1c:b9:c4:14:2c:38,Ariel_University,[ESS],2017-12-04 14:31:55,6,-76,32.1022383333333,35.2096533333333,656.7,3.59999990463257,WIFI
1c:b9:c4:15:1b:88,Ariel_University,[ESS],2017-12-04 14:31:57,11,-51,32.1022733333333,35.2096516666667,656.6,3.59999990463257,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-12-04 14:31:57,1,-81,32.1022733333333,35.2096516666667,656.6,3.59999990463257,WIFI
62:ab:1b:60:b4:cb,Bezeq Free,[WPA2-PSK-CCMP][ESS],2017-12-04 14:32:05,8,-66,32.1023333333333,35.2095333333333,658.1,3.40000009536743,WIFI
ec:8c:a2:26:b1:78,Ariel_University,[ESS],2017-12-04 14:32:12,1,-53,32.1024183333333,35.209425,659.2,3.59999990463257,WIFI
62:ab:1b:60:b4:cb,Bezeq Free,[WPA2-PSK-CCMP][ESS],2017-12-04 14:32:12,8,-60,32.1024183333333,35.209425,659.2,3.59999990463257,WIFI
a0:ab:1b:60:b4:ca,036518749,[WPA2-PSK-CCMP][ESS],2017-12-04 14:32:12,8,-60,32.1024183333333,35.209425,659.2,3.59999990463257,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-12-04 14:32:15,1,-76,32.1024666666667,35.20944,660.2,3.5,WIFI
1c:b9:c4:14:30:38,Ariel_University,[ESS],2017-12-04 14:32:15,1,-85,32.1024666666667,35.20944,660.2,3.5,WIFI
42502_811_3931936,GOLAN T,UNKNOWN;il,2017-12-04 14:32:15,0,-91,32.1024666666667,35.20944,660.2,3.5,GSM
1c:b9:c4:16:28:f8,Ariel_University,[ESS],2017-12-04 14:32:16,6,-65,32.1024816666667,35.2094533333333,660.3,3.5,WIFI
1c:b9:c4:15:ed:78,Ariel_University,[ESS],2017-12-04 14:32:16,6,-63,32.1024816666667,35.2094533333333,660.3,3.5,WIFI
1c:b9:c4:16:f1:98,Ariel_University,[ESS],2017-12-04 14:32:16,11,-67,32.1024816666667,35.2094533333333,660.3,3.5,WIFI
62:ab:1b:60:b4:cb,Bezeq Free,[WPA2-PSK-CCMP][ESS],2017-12-04 14:32:16,8,-48,32.1024816666667,35.2094533333333,660.3,3.5,WIFI
a0:ab:1b:60:b4:ca,036518749,[WPA2-PSK-CCMP][ESS],2017-12-04 14:32:16,8,-49,32.1024816666667,35.2094533333333,660.3,3.5,WIFI
1c:b9:c4:16:f4:78,Ariel_University,[ESS],2017-12-04 14:32:18,1,-69,32.1025,35.209475,660.6,3.40000009536743,WIFI
1c:b9:c4:14:33:c8,Ariel_University,[ESS],2017-12-04 14:32:18,11,-67,32.1025,35.209475,660.6,3.40000009536743,WIFI
1c:b9:c4:16:11:a8,Ariel_University,[ESS],2017-12-04 14:32:18,1,-57,32.1025,35.209475,660.6,3.40000009536743,WIFI
1c:b9:c4:15:43:e8,Ariel_University,[ESS],2017-12-04 14:32:18,1,-68,32.1025,35.209475,660.6,3.40000009536743,WIFI
1c:b9:c4:12:90:b8,Ariel_University,[ESS],2017-12-04 14:32:20,11,-74,32.1025233333333,35.209485,661.5,3,WIFI
1c:b9:c4:16:ed:38,Ariel_University,[ESS],2017-12-04 14:32:25,6,-75,32.1025566666667,35.20948,662.2,2.90000009536743,WIFI
1c:b9:c4:12:af:78,Ariel_University,[ESS],2017-12-04 14:32:30,11,-74,32.1025983333333,35.2094633333333,662.3,3,WIFI
a0:8c:fd:0a:52:01,DIRECT-02-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:32:31,3,-78,32.1025966666667,35.2094483333333,662.4,3,WIFI
3c:52:82:ef:c4:3c,DIRECT-3B-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:32:31,6,-83,32.1025966666667,35.2094483333333,662.4,3,WIFI
1c:b9:c4:15:ec:38,Ariel_University,[ESS],2017-12-04 14:32:33,6,-70,32.1026233333333,35.2094383333333,662.6,3,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-12-04 14:32:35,0,-93,32.1026466666667,35.2094266666667,662.8,3,GSM
1c:b9:c4:14:30:38,Ariel_University,[ESS],2017-12-04 14:32:36,1,-74,32.1026683333333,35.2094316666667,662.8,3,WIFI
1c:b9:c4:12:af:78,Ariel_University,[ESS],2017-12-04 14:32:36,11,-69,32.1026683333333,35.2094316666667,662.8,3,WIFI
a0:8c:fd:0a:52:01,DIRECT-02-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:32:38,3,-68,32.1026933333333,35.209425,662.7,3,WIFI
00:1d:aa:81:d8:3c,KCG-ADSL,[WPA2-PSK-CCMP][WPS][ESS],2017-12-04 14:32:38,3,-78,32.1026933333333,35.209425,662.7,3,WIFI
1c:b9:c4:12:90:b8,Ariel_University,[ESS],2017-12-04 14:32:41,11,-68,32.1027333333333,35.2094333333333,662.8,3.09999990463257,WIFI
1c:b9:c4:16:28:e8,Ariel_University,[ESS],2017-12-04 14:32:43,1,-73,32.1027616666667,35.209445,662.7,3.09999990463257,WIFI
1c:b9:c4:16:f4:28,Ariel_University,[ESS],2017-12-04 14:32:44,11,-63,32.1027716666667,35.209445,662.7,3.20000004768372,WIFI
a0:8c:fd:0a:52:01,DIRECT-02-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-12-04 14:32:44,3,-57,32.1027716666667,35.209445,662.7,3.20000004768372,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-12-04 14:32:47,6,-79,32.1028,35.2094333333333,662.6,3.40000009536743,WIFI
34:8f:27:20:8c:18,Ariel_University,[ESS],2017-12-04 14:32:58,6,-79,32.10277,35.2094133333333,662.1,4.59999990463257,WIFI
24:79:2a:2c:3d:68,Ariel_University,[ESS],2017-12-04 14:32:58,6,-83,32.10277,35.2094133333333,662.1,4.59999990463257,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-12-04 14:32:59,6,-72,32.10277,35.2094133333333,662.1,4.69999980926514,WIFI
1c:b9:c4:16:f1:58,Ariel_University,[ESS],2017-12-04 14:33:12,6,-75,32.10277,35.2094133333333,662.1,5.09999990463257,WIFI
1c:b9:c4:14:2b:88,Ariel_University,[ESS],2017-12-04 14:33:12,11,-76,32.10277,35.2094133333333,662.1,5.09999990463257,WIFI
ec:8c:a2:08:78:c8,Ariel_University,[ESS],2017-12-04 14:33:14,6,-67,32.1028633333333,35.209485,660.2,4.90000009536743,WIFI
1c:b9:c4:15:3d:58,Ariel_University,[ESS],2017-12-04 14:33:40,11,-73,32.10322,35.2095233333333,659.2,6.5,WIFI
1c:b9:c4:16:04:78,Ariel_University,[ESS],2017-12-04 14:33:40,11,-76,32.10322,35.2095233333333,659.2,6.5,WIFI
1c:b9:c4:15:1e:68,Ariel_University,[ESS],2017-12-04 14:33:40,1,-87,32.10322,35.2095233333333,659.2,6.5,WIFI
1c:b9:c4:15:3a:38,Ariel_University,[ESS],2017-12-04 14:33:43,11,-83,32.1032733333333,35.20955,659.2,6.5,WIFI
1c:b9:c4:15:3d:68,Ariel_University,[ESS],2017-12-04 14:33:43,6,-87,32.1032733333333,35.20955,659.2,6.5,WIFI
1c:b9:c4:14:2c:38,Ariel_University,[ESS],2017-12-04 14:33:43,6,-80,32.1032733333333,35.20955,659.2,6.5,WIFI
1c:b9:c4:15:1b:88,Ariel_University,[ESS],2017-12-04 14:33:44,11,-74,32.1032966666667,35.2095516666667,659.3,6.30000019073486,WIFI
42502_811_3868449,GOLAN T,UNKNOWN;il,2017-12-04 14:33:49,0,-83,32.103365,35.2094933333333,660.2,5.80000019073486,GSM
1c:b9:c4:16:13:08,Ariel_University,[ESS],2017-12-04 14:33:50,11,-67,32.1033783333333,35.209475,660.8,5.80000019073486,WIFI
1c:b9:c4:16:e5:a8,Ariel_University,[ESS],2017-12-04 14:33:50,6,-86,32.1033783333333,35.209475,660.8,5.80000019073486,WIFI
ec:8c:a2:26:b1:78,Ariel_University,[ESS],2017-12-04 14:33:55,1,-62,32.1034266666667,35.2093966666667,663.5,5.59999990463257,WIFI
fc:3f:db:9c:43:33,DIRECT-32-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS][P2P],2017-12-04 14:33:55,6,-75,32.1034266666667,35.2093966666667,663.5,5.59999990463257,WIFI
1c:b9:c4:16:13:08,Ariel_University,[ESS],2017-12-04 14:33:59,11,-52,32.1034616666667,35.209345,664.9,5.40000009536743,WIFI
